population,minimum_age,maximum_age,gender,zipcode,geo_id
100,67,69,female,95693,8600000US95693
1000,18,19,female,10025,8600000US10025
10008,,,male,03867,8600000US03867
1001,55,59,female,40517,8600000US40517
1001,30,34,female,99709,8600000US99709
10016,,,female,01603,8600000US01603
1002,,,male,77650,8600000US77650
1003,30,34,female,55432,8600000US55432
1004,40,44,female,06109,8600000US06109
1006,35,39,male,92844,8600000US92844
1006,22,24,female,92879,8600000US92879
1007,35,39,male,44121,8600000US44121
1009,,,female,45359,8600000US45359
101,70,74,male,06441,8600000US06441
101,55,59,male,08741,8600000US08741
101,35,39,female,18038,8600000US18038
101,10,14,male,18347,8600000US18347
101,62,64,male,19940,8600000US19940
101,35,39,female,27925,8600000US27925
101,85,,male,28173,8600000US28173
101,20,20,male,33513,8600000US33513
101,21,21,male,36027,8600000US36027
101,22,24,female,53181,8600000US53181
101,25,29,male,54229,8600000US54229
101,50,54,male,56340,8600000US56340
101,75,79,female,57730,8600000US57730
101,,,male,57791,8600000US57791
101,25,29,male,62264,8600000US62264
101,5,9,female,66439,8600000US66439
101,30,34,male,77984,8600000US77984
1010,55,59,female,44139,8600000US44139
1011,5,9,male,21227,8600000US21227
1011,22,24,male,87507,8600000US87507
10112,,,male,45414,8600000US45414
1012,40,44,female,33510,8600000US33510
1013,5,9,female,48238,8600000US48238
1013,30,34,female,63119,8600000US63119
1014,35,39,female,99577,8600000US99577
10147,,,female,47710,8600000US47710
1016,55,59,female,12020,8600000US12020
1016,0,4,male,79905,8600000US79905
1019,,,male,14604,8600000US14604
102,67,69,female,02114,8600000US02114
102,0,4,male,04357,8600000US04357
102,75,79,male,11565,8600000US11565
102,62,64,female,18054,8600000US18054
